work_id,title,author,rating,category,fandom,relationship,character,additional_tags,warnings,language,date updated,status,words,chapters,comments,kudos,bookmarks,hits
1385362,Good to Me (And I'd Be So Good to You),AWickedMemory (TeddyLaCroix),General Audiences,M/M,Harry Potter - J. K. Rowling,Draco Malfoy/Harry Potter,"Draco Malfoy , Harry Potter , Hermione Granger","Hogwarts Eighth Year , Obsessive Harry , Oblivious Harry , Resigned Draco , Tall Draco",No Archive Warnings Apply,English,15 Apr 2014,Complete Work,"8,905",1/1,553,10753,2225,164545
20519093,Reprise,Herald_of_Dreams,Teen And Up Audiences,M/M,Harry Potter - J. K. Rowling,"Sirius Black/Harry Potter , Fabian Prewett/James Potter (background) , Orion Black/OFC (background) , Remus Lupin/Bill Weasley","Sirius Black , Harry Potter , Remus Lupin , Hermione Granger , Harry Potter Cast , Magic - Character","Time Travel Fix-it (sorta) , 5th Year onward , Not Ron Weasley Friendly , Not Molly Weasley friendly , Not Albus Dumbledore Friendly , magical religion , Grey Harry , Lord Harry , soul-bond fic",Creator Chose Not To Use Archive Warnings,English,23 Feb 2021,Work in Progress,"98,066",33/?,1147,6168,1933,164443
708093,Snake Whisper,Veysha (Toothiana),Teen And Up Audiences,"M/M, Gen",Harry Potter - J. K. Rowling,Harry Potter/Tom Riddle,"Harry Potter , Hermione Granger , Ron Weasley , Neville Longbottom , Tom Riddle , Sirius Black , Remus Lupin","Grey Harry , Smart Harry , Slow Build",No Archive Warnings Apply,English,01 Feb 2021,Work in Progress,"197,074",51/?,1051,4625,1541,161120
1244458,Struggle To Salvation,LadyCelestialStar,Teen And Up Audiences,Gen,Harry Potter - J. K. Rowling,"Harry Potter/Ginny Weasley , Hermione Granger/Ron Weasley , Neville Longbottom/Luna Lovegood","Albus Dumbledore , Sirius Black , Remus Lupin , Harry Potter , Ron Weasley , Hermione Granger , Neville Longbottom , Luna Lovegood , Arthur Weasley , Molly Weasley , Fred Weasley , George Weasley , Bill Weasley , Charlie Weasley , Percy Weasley , Ginny Weasley , Nymphadora Tonks , Plus a bunch of others!",,Creator Chose Not To Use Archive Warnings,English,06 Jan 2021,Work in Progress,"914,580",237/?,875,2029,377,156815
6996898,Snapped,TheFeistyRogue,Teen And Up Audiences,F/M,Harry Potter - J. K. Rowling,Hermione Granger & Harry Potter,"Albus Dumbledore , Harry Potter , Draco Malfoy , Severus Snape , Gilderoy Lockhart , Minerva McGonagall , Lucius Malfoy , Baneofallrodents , Hermione Granger , Ron Weasley , Sirius Black , Peter Pettigrew , George Weasley , Fred Weasley , Voldemort , Remus Lupin , Nagini (Harry Potter) , Ginny Weasley","Alternate Universe - Hogwarts , Humour , Crack , But I'll probably try to continue it as a story , Ding , Bullshit detectors , Slytherin Harry , Gryffindor Harry , He's a snake in lion's clothing , Intelligent Harry , Badass Harry , Grey Harry , Lockhart's a prat , So Is Ron , BAMF Hermione Granger , Powerful Harry , Book 2: Harry Potter and the Chamber of Secrets , Romance , Manipulative Dumbledore , Ron Weasley Bashing , Dumbledore Bashing , just a little , ManipulativeOverworkedNegligent!Dumbledore , let's make that a tag , Crazy Dumbledore , Crack Treated Seriously , Good Severus Snape , Alternate Universe - Canon Divergence",No Archive Warnings Apply,English,16 Jan 2017,Complete Work,"19,478",13/13,892,7262,1602,154830
1008166,A New Place To Stay,DebsTheSlytherinSnapeFan,General Audiences,Gen,Harry Potter - Fandom,,"Severus Snape , Harry Potter , Albus Dumbledore , Neville Longbottom , Luna Lovegood , Hermione Granger , Ronald Weasley","mentions of abuse , Sevitus , Severitus",No Archive Warnings Apply,English,12 Apr 2015,Complete Work,"344,130",79/79,1043,4982,1659,154152
5254346,It Makes You Wonder,elvirakitties,Teen And Up Audiences,"F/M, M/M, Multi",Harry Potter - J. K. Rowling,"Harry Potter/Tom Riddle/Severus Snape , Lucius Malfoy/Narcissa Black Malfoy , Harry Potter/Severus Snape , Tom Riddle/Severus Snape","Harry Potter , Severus Snape , Tom Riddle | Voldemort , Minerva McGonagall , Bartemius Crouch Jr. , Antonin Dolohov , Bellatrix Black Lestrange , Hermione Granger , Ron Weasley , Ginny Weasley , Fred Weasley , George Weasley , Bill Weasley , Charlie Weasley , Molly Weasley , Sirius Black , Remus Lupin , Albus Dumbledore , Rabastan Lestrange , Dobby (Harry Potter) , Winky (Harry Potter) , The Dursleys , Death Eater(s)","Humor , Alternate Universe - Canon Divergence , Smart Harry Potter , Dark Harry Potter , Independent Harry , Mild Language , Sexual Content , Not Beta Read , Dumbledore Bashing , Manipulative Dumbledore , Ron Weasley Bashing , Molly Weasley Bashing , Arthur Weasley Bashing , Ginny Weasley Bashing , Remus Lupin Bashing , Character Bashing , Sub Severus Snape , Sub Tom Riddle , Good Severus Snape , Good Tom Riddle , Good Death Eaters , Bad Order of the Phoenix , Bottom Severus Snape , Tom Riddle's Diary , Horcruxes , Hogwarts , Complete",No Archive Warnings Apply,English,08 Jul 2016,Complete Work,"89,615",19/19,552,3435,878,152451
7769080,Don't Fuck With Florists (They'll Fuck You Up),MayMarlow,Teen And Up Audiences,M/M,Harry Potter - J. K. Rowling,Harry Potter/Tom Riddle,"Tom Riddle , Harry Potter , Mr Borgin (Harry Potter)","Time Travel , flower shop , MoD!Harry , 1940s , Don't copy to another site",No Archive Warnings Apply,English,14 Aug 2016,Complete Work,"13,944",1/1,626,17764,4395,150666
10691892,Benefits of Old Laws,ulktante,Teen And Up Audiences,Gen,Harry Potter - J. K. Rowling,"Severus Snape/Original Female Character(s) , Harry Potter & Tom Riddle | Voldemort","Harry Potter , Severus Snape , Tom Riddle | Voldemort , Sirius Black , Hermione Granger , Albus Dumbledore , Nagini (Harry Potter) , Theodore Nott , Amelia Bones","Slow Build , Politics , Family , Alternate Universe - Canon Divergence , Slytherin Harry , Sane Voldemort , Background Relationships , Tom Riddle | Voldemort Adopts Harry Potter , Parent Voldemort , Smart Harry Potter , action is garnish , Plot over Action , Resorting , Therapy",No Archive Warnings Apply,English,03 Oct 2019,Complete Work,"858,525",109/109,2825,3205,1147,149107
209494,Xerosis,Batsutousai,Teen And Up Audiences,"F/M, M/M",Harry Potter - J. K. Rowling,"Harry Potter/Voldemort , Harry Potter/Ginny Weasley","Harry Potter , Voldemort , Barty Crouch Jr , Luna Lovegood , Hermione Granger , Neville Longbottom , Terry Boot","Alternate Universe , Dark!Harry , evil!Harry , semi-super!Harry",Major Character Death,English,29 Sep 2011,Complete Work,"133,772",11/11,293,4893,2031,145526
7329481,Nearly,gonattsaga,Not Rated,M/M,Harry Potter - J. K. Rowling,"Draco Malfoy/Harry Potter , Sirius Black/Remus Lupin","Harry Potter , Draco Malfoy , Sirius Black , Remus Lupin , Severus Snape , Ron Weasley , Hermione Granger , Seamus Finnigan , Lucius Malfoy , Narcissa Malfoy , Albus Dumbledore , Blaise Zabini , Pansy Parkinson , Fred Weasley , George Weasley , Hedwig (Harry Potter) , Selina the cat , Scabbers (Harry Potter) , Molly Weasley , Ginny Weasley , Rubeus Hagrid , Marcus Flint , Adrian Pucey , Peregrine Derrick , Lucian Bole , Poppy Pomfrey , Colin Creevy , Oliver Wood , Arthur Weasley , Viktor Krum , Igor Karkaroff , Bartemius Crouch Sr. , Daphne Greengrass , Fleur Delacour , Cedric Diggory , Bartemius Crouch Jr. , Peter Pettigrew , Tom Riddle | Voldemort , Vincent Crabbe , Gregory Goyle , Goyle Sr (Harry Potter) , Crabbe Sr. , Theodore Nott , Mrs Finnigan (Harry Potter)","Harry Potter was Raised by Remus Lupin and Sirius Black , alternative universe , AU , Harry is sorted into Slytherin , Draco Malfoy & Harry Potter Friendship , Puppy Love , Harry Potter & Ron Weasley Friendship , Jealous Draco Malfoy , Other Additional Tags to Be Added , Motherly Remus Lupin , Family Secrets , Marcus Flint/Adrian Pucey (hinted at) , First Kiss , Inter-House Friendships , Teen Angst , Teen Romance , Fluff and Angst , Severus Snape cares about his Slytherins , but he's still the prickly Professor we all know and love , Friends to Lovers , Forbidden Love , Secret Relationship , First Love , First Time , Mentions of Eating Disorder , Canon-Typical Violence , Minor Character Death , Panic Attacks , Post-Traumatic Stress , Blackmailing Blaise , also blackmailing Hermione (no really) , Umbridge will henceforth be known as either Toadface or Umbitch",Creator Chose Not To Use Archive Warnings,English,13 Feb 2018,Complete Work,"434,936",44/44,1307,3533,973,144277
857495,A Piercing Comfort,talithan,Teen And Up Audiences,M/M,Harry Potter - J. K. Rowling,"Draco Malfoy/Harry Potter , Luna Lovegood/Dean Thomas , Hermione Granger/Ron Weasley","Draco Malfoy , Harry Potter",,Creator Chose Not To Use Archive Warnings,English,25 Jun 2013,Complete Work,"44,566",1/1,282,6535,2075,141837
13414074,The Problem With Soulmarks Is,LadyAramisGrey,Not Rated,"F/M, M/M",Harry Potter - J. K. Rowling,"Harry Potter/Tom Riddle , James Potter/Lily Evans Potter , Euphemia Potter/Fleamont Potter","Harry Potter , Tom Riddle | Voldemort , Euphemia Potter , James Potter , Broderick Bode , Department of Mysteries - Character","Soulmate-Identifying Marks , Soulmates , Time Travel , Black Family (Harry Potter) - Freeform , Canon-level Past Abuse , Politics , Canon-Typical Violence , Slow Burn , very slow , just a warning",No Archive Warnings Apply,English,15 Oct 2020,Work in Progress,"132,576",25/?,1341,7577,2655,141345
15994781,Mind Magic,Snickerdoodlepop,Teen And Up Audiences,Multi,Harry Potter - J. K. Rowling,"Harry Potter/Voldemort , Harry Potter/Tom Riddle , Remus Lupin/Nymphadora Tonks , Mostly One Sided Draco Malfoy/Harry Potter , Other Minor Romances","Harry Potter , Ron Weasley , Hermione Granger , Severus Snape , Remus Lupin , Tom Riddle | Voldemort , Albus Dumbledore , Nagini (Harry Potter) , Draco Malfoy , Luna Lovegood , Blaise Zabini , Nymphadora Tonks , basically everyone shows up at some point","Political!Harry , light!harry , Dark!Voldemort , Well-Meaning Dumbledore , Possessive Voldemort , Humor & Angst , Hogwarts Sixth Year , Book 6: Harry Potter and the Half-Blood Prince , Wizengamot , Soul Magic , very slow burn , No character bashing","Graphic Depictions Of Violence , Underage",English,06 Feb 2021,Complete Work,"302,405",28/28,1789,4460,1337,138073
327164,Eclipse,Mijan,Teen And Up Audiences,M/M,Harry Potter - J. K. Rowling,Draco Malfoy/Harry Potter,"Harry Potter , Draco Malfoy , Voldemort , Lucius Malfoy , Peter Pettigrew , Albus Dumbledore , Severus Snape","Adventure , Slow Build , Hogwarts Sixth Year , Dark Magic , Slash , Plotty , Male Bonding",Graphic Depictions Of Violence,English,01 Mar 2012,Complete Work,"287,239",20/20,631,4413,1455,137990
3725452,"Hiding Scrawl, Licking Freckles, and Other Average Wizard Things",tamerofdarkstars,General Audiences,"F/M, M/M",Harry Potter - J. K. Rowling,"Seamus Finnigan/Dean Thomas , Hannah Abbott/Ernie Macmillan , Draco Malfoy/Harry Potter , Hermione Granger/Ron Weasley","Seamus Finnigan , Dean Thomas , Ensemble","Soulmate-Identifying Marks , Alternate Universe - Soulmates , Fluff , Tooth-Rotting Fluff , Hogwarts Eighth Year , Might have fudged some canon , In my head seamus has freckles , because who doesn't love freckles?",No Archive Warnings Apply,English,11 Apr 2015,Complete Work,"3,663",1/1,200,11622,1187,137232
15848610,Harry Potter and the Secrets of Vipers,orphan_account,Teen And Up Audiences,"F/F, F/M, M/M",Harry Potter - J. K. Rowling,It's a surprise,"Harry Potter , Original Male Character(s) , Jules Potter - Character , Pansy Parkinson , Theodore Nott , Daphne Greengrass , Blaise Zabini , Justin Finch-Fletchley , Hermione Granger , Neville Longbottom , Draco Malfoy , Sirius Black , James Potter , Albus Dumbledore , Ron Weasley , Seamus Finnegan , Andromeda Tonks , Original Female Character(s) , Luna Lovegood , Ginny Weasley , Susan Bones , Remus Lupin , Peter Pettigrew , Bartemius Crouch Jr. , Barty Crouch , Voldemort , Tom Riddle | Voldemort , Lord Nott , Lucius Malfoy , Dolores Umbridge , Severus Snape , Fred Weasley , George Weasley","Slytherin Politics , Slytherin!Harry , Slytherin!Harry Potter - Freeform , Slytherin Harry , Morally Grey Harry Potter , Grey Harry Potter , Book 5: Harry Potter and the Order of the Phoenix , i'm finally developing my antagonists what a concept , i'm still picking at plot holes , also developing wizarding politics , Dark Magic , WBWL , it's tagged wbwl because of uncertainty in books 1-4 about the actual bwl , at this point if you've read book 4 you can probably guess who it is , Independent Harry Potter , everyone hates umbridge , because duh , even the death eaters hate umbridge , yes! there is romance in this one! no i'm not telling you who",Graphic Depictions Of Violence,English,06 Jul 2019,Work in Progress,"148,243",15/26,1954,5132,1011,136212
10519878,The only sound is the overflow,Cartonsofcartoons,Not Rated,M/M,Harry Potter - J. K. Rowling,"Harry Potter/Tom Riddle , Harry Potter/Voldemort , past Harry Potter/Ginny Weasley - Relationship","Harry Potter , Tom Riddle | Voldemort , Ginny Weasley , Albus Dumbledore , Severus Snape , Cedric Diggory","Time Travel , Peggy-sue , Master of Death Harry Potter , Hufflepuff Harry Potter",Creator Chose Not To Use Archive Warnings,English,18 Dec 2020,Work in Progress,"35,868",20/?,1041,8034,2523,135603
13232688,Rewriting Destiny,mayawrites95 (mayarox95),General Audiences,F/M,Harry Potter - J. K. Rowling,"Hermione Granger/Draco Malfoy , James Potter/Lily Evans Potter , Sirius Black/Remus Lupin , Euphemia Potter/Fleamont Potter , Hermione Granger & James Potter , Draco Malfoy & Narcissa Black Malfoy & Andromeda Black Tonks","Hermione Granger , Draco Malfoy , James Potter , Sirius Black , Remus Lupin , Peter Pettigrew , Lily Evans Potter , Severus Snape , Narcissa Black Malfoy , Andromeda Black Tonks , Regulus Black , Bellatrix Black Lestrange , Lucius Malfoy , Fleamont Potter , Euphemia Potter , Arcturus Black III , Orion Black , Walburga Black , Druella Rosier Black , Cygnus Black III , Marlene McKinnon , Tom Riddle | Voldemort , Albus Dumbledore","Alternate Universe - Time Travel , HP: EWE , Pureblood Culture , Pureblood Society , Pureblood Politics , Pureblood Hermione Granger , Time Travel Fix-It , Rituals , Time Travel , Marauders' Era , Marauders , Alternate Universe - Canon Divergence",No Archive Warnings Apply,English,24 Feb 2019,Complete Work,"318,188",76/76,1102,4714,1475,134666
380233,Slammed,Faith Wood (faithwood),General Audiences,M/M,Harry Potter - J. K. Rowling,Draco Malfoy/Harry Potter,"Draco Malfoy , Harry Potter","Hogwarts Eighth Year , Kissing",No Archive Warnings Apply,English,10 Apr 2012,Complete Work,"2,038",1/1,159,14236,1687,134187
7322935,Antithesis,Oceanbreeze7,Teen And Up Audiences,Gen,Harry Potter - J. K. Rowling,"Luna Lovegood & Harry Potter , Remus Lupin/Nymphadora Tonks , James Potter/Lily Evans Potter , Harry Potter & Tom Riddle , Remus Lupin & Harry Potter","Harry Potter , Tom Riddle | Voldemort , James Potter , Lily Evans Potter , Albus Dumbledore , Hogwarts Students , Hogwarts Staff , Draco Malfoy , Theodore Nott , Blaise Zabini , Daphne Greengrass , Hermione Granger , Bellatrix Black Lestrange , Sirius Black , Remus Lupin , Severus Snape , Ron Weasley , Luna Lovegood , Nagini (Harry Potter) , Order of the Phoenix , Death Eaters - Character , Pansy Parkinson , Ginny Weasley , Nymphadora Tonks , Astoria Greengrass , Original Characters , Newt Scamander , Mundungus Fletcher","Dark , Dark Harry , Dark Magic , Mentor Voldemort , Wrong Boy-Who-Lived , Cruelty , Slytherin Harry , Realistic , Parseltongue , Parselmouth Harry Potter , Angry Harry , Revenge , Snakes , Independent Harry , Parent-Child Relationship , Harry Potter was Adopted by Other(s) , Insane Harry Potter , Emotional Manipulation , Mental Health Issues , Mental Instability , Magical Realism , Mythical Beings & Creatures , Harry Potter was Raised by Other(s) , Harry Has a Twin , Tom Riddle's Diary , BAMF Tom Riddle , Manipulative Tom Riddle , Sane Voldemort , Sane Tom Riddle , Horcruxes , Harry Potter is a Horcrux , Under the Influence of Horcruxes , Hogwarts Inter-House Friendships , Depression , References to Depression , Medical Conditions , Medical Trauma , Hiding Medical Issues , Eating Disorder Not Otherwise Specified , Harry Potter Needs a Hug , Remus Lupin Needs a Hug , Parasites , Obscurus (Harry Potter) , BAMF Newt Scamander , Protective Remus Lupin , Protective Newt Scamander , Blood and Injury , James Potter Lives , Lily Evans Potter Lives , Sirius Black Lives , Magical Tattoos , BAMF Luna Lovegood , Slow Build","Graphic Depictions Of Violence , Major Character Death",English,31 Oct 2018,Complete Work,"417,143",81/81,1731,4601,1223,134069
